user_id,movie_id,rating,created_timestamp
12,12,5,877098343
475,475,5,878719219
134,134,5,882136252
181,181,5,889132397
408,408,5,886896185
382,382,3,891310281
300,300,5,875971612
190,190,4,888519725
1,1,5,883835025
228,228,5,878848828
501,501,4,878847209
271,271,3,889679947
295,295,5,891044304
323,323,3,891440624
480,480,4,886030622
215,215,2,880606619
28,28,4,892776982
284,284,3,880869323
811,811,5,891218091
523,523,4,891383423
499,499,4,877893021
631,631,5,879303929
384,384,2,875559398
222,222,1,891022849
31,31,5,878439038
211,211,3,891384077
210,210,5,879441372
307,307,3,884470681
221,221,2,879452693
474,474,4,879442785
288,288,4,888806120
153,153,3,879445522
79,79,5,888632546
98,98,4,883784195
492,492,4,888639060
242,242,4,888787508
736,736,3,879460027
455,455,4,882157477
1063,1063,3,892079769
636,636,5,875313387
211,211,3,879900586
250,250,3,878846978
1230,1230,1,882079221
763,763,3,879459304
126,126,3,875280214
687,687,1,883670705
708,708,4,880607231
831,831,3,889242542
1044,1044,4,885158185
234,234,3,880139323
1028,1028,2,876347557
165,165,4,885754149
537,537,2,888556893
193,193,4,885599682
23,23,5,877665324
1047,1047,3,884132315
1185,1185,1,884133371
53,53,5,888857990
430,430,4,882384553
69,69,4,891171657
221,221,4,880059749
710,710,3,888521413
175,175,4,880130431
23,23,3,880395896
717,717,3,877136928
73,73,4,889334248
118,118,4,875660009
222,222,3,878854340
173,173,4,891383412
4,4,5,893048150
300,300,4,889151716
579,579,4,880475602
100,100,5,888552084
55,55,4,879384404
50,50,5,892777876
52,52,3,881705026
174,174,3,891308968
1074,1074,3,891999461
758,758,2,879362292
293,293,1,888559123
546,546,3,877910353
13,13,4,879146941
427,427,5,891195746
295,295,3,882622733
722,722,5,875941763
127,127,5,880346722
158,158,3,879877173
144,144,5,885954083
143,143,3,879454546
11,11,4,892054278
840,840,1,891200320
210,210,4,878439498
309,309,5,891711801
484,484,5,891401757
527,527,3,891383229
880,880,3,891034568
550,550,4,891035111
1012,1012,3,876109074
645,645,4,875727143
181,181,3,875972219
619,619,3,888519226
325,325,5,891032391
153,153,2,886367586
751,751,4,884642001
252,252,1,883426119
63,63,2,883713454
602,602,4,884538634
535,535,3,877750595
358,358,3,891961210
181,181,3,885807318
657,657,4,887660504
367,367,5,884636453
1509,1509,1,885547557
322,322,3,880116240
1149,1149,4,885807713
148,148,3,882902641
496,496,5,879424600
477,477,3,886523521
271,271,2,892572448
427,427,4,892528427
405,405,2,879440961
1009,1009,5,881372160
386,386,3,874956956
235,235,1,876311517
225,225,3,878882133
172,172,4,884749227
1090,1090,4,893194992
748,748,3,891394985
388,388,2,892839270
353,353,4,891449555
942,942,2,875482396
333,333,4,884326383
96,96,5,875295148
1048,1048,3,880557584
168,168,5,882359863
393,393,3,875728952
28,28,4,878856110
715,715,4,884140382
499,499,4,886287450
191,191,4,884131200
465,465,2,881650654
181,181,4,885872942
578,578,5,884132230
1105,1105,3,891207983
22,22,3,880314528
200,200,2,879442702
242,242,5,879571438
8,8,4,884495616
393,393,1,876069951
693,693,3,875482860
78,78,1,878184899
269,269,5,882693234
144,144,2,879993871
191,191,4,880577844
381,381,3,879617818
13,13,4,879449184
146,146,3,879536001
294,294,1,885953684
1094,1094,2,879874838
732,732,3,891031500
7,7,4,892777903
100,100,5,883442105
1053,1053,2,880606993
655,655,3,890025864
486,486,3,881109175
191,191,3,887745717
230,230,3,891310444
402,402,5,890026882
52,52,4,885156934
328,328,3,891493840
728,728,2,878762243
248,248,4,879793293
59,59,5,880087151
405,405,3,875244633
528,528,3,879541245
286,286,4,882534996
494,494,3,879435033
443,443,3,892920290
295,295,4,875972290
660,660,5,891701114
303,303,4,875664365
484,484,3,876065382
9,9,5,885356112
396,396,2,887428507
443,443,5,892696616
194,194,5,877138024
734,734,1,889299637
310,310,2,884795264
154,154,5,884733922
248,248,4,879963127
154,154,2,884478119
280,280,5,880148941
307,307,4,888333329
93,93,2,889415812
654,654,4,875148059
606,606,5,891331959
1239,1239,4,885690854
182,182,5,879546217
7,7,4,880130881
385,385,4,886194041
1041,1041,4,883702411
100,100,5,881649548
211,211,5,891383424
544,544,3,889021037
690,690,4,891497793
482,482,4,891035140
58,58,4,880046408
309,309,2,880684605
117,117,5,892660283
460,460,2,883600004
369,369,3,886474977
259,259,4,885943685
111,111,5,882211886
546,546,2,875036354
451,451,2,885810117
423,423,4,879795496
136,136,4,892958170
527,527,3,875482280
997,997,3,888733480
176,176,3,879795189
744,744,2,891200272
420,420,4,879793112
191,191,5,878437623
289,289,3,875324233
588,588,4,875552964
820,820,5,877892461
983,983,3,885667699
977,977,2,882055347
215,215,5,879539789
193,193,3,884133988
421,421,3,891308615
107,107,5,882622581
979,979,2,886030317
1647,1647,3,891817435
282,282,3,876232267
321,321,5,877533625
50,50,5,881107178
151,151,2,878952582
1011,1011,1,891200320
294,294,3,879633495
111,111,4,879793443
762,762,2,876522008
519,519,4,875072972
772,772,4,886483782
81,81,1,884140488
475,475,3,884130495
748,748,2,884321592
922,922,4,887744419
357,357,5,878693906
44,44,4,891032868
1025,1025,4,889076433
521,521,4,880141164
176,176,5,883390284
257,257,3,883865321
118,118,3,880997464
129,129,5,886480583
121,121,5,879540199
413,413,1,891899475
576,576,4,893081656
285,285,4,886394423
196,196,4,879444734
485,485,2,875245265
358,358,1,878771505
293,293,5,881652709
97,97,5,891363617
847,847,4,882425791
68,68,2,879794887
443,443,5,881695196
763,763,4,884291210
88,88,5,882396799
117,117,4,882397373
164,164,4,875671861
233,233,2,882390614
1228,1228,4,878850748
127,127,5,891309011
187,187,4,892241624
875,875,3,877137527
268,268,3,885753475
50,50,3,891044882
168,168,5,881704016
47,47,5,886123472
801,801,3,875086766
1020,1020,4,887864566
654,654,4,888520799
921,921,3,886031074
298,298,3,887064476
187,187,3,884882664
25,25,2,879563201
300,300,3,879446013
1296,1296,1,876346344
14,14,4,886030108
792,792,4,886287107
404,404,2,889827757
328,328,4,884129823
176,176,5,892662523
109,109,5,876675152
49,49,5,875941155
307,307,3,879864042
642,642,4,874874000
872,872,4,883215723
1,1,5,876266860
689,689,3,891498720
653,653,3,892335108
403,403,3,882350502
318,318,4,882063710
358,358,3,891293051
272,272,5,888179565
549,549,4,879112320
127,127,5,884315175
2,2,2,886324580
237,237,3,875752317
64,64,1,889178616
771,771,4,885158436
214,214,5,882548280
445,445,3,879797221
175,175,5,881956498
7,7,5,878438298
1101,1101,4,880405863
1005,1005,4,887474605
143,143,5,891033819
316,316,4,891044849
496,496,2,884238693
529,529,3,891283124
664,664,5,881697667
67,67,1,891498038
1091,1091,3,880143392
487,487,4,882427155
566,566,3,885156618
111,111,4,883427012
869,869,3,879969064
304,304,4,888980193
1277,1277,1,876190752
361,361,1,883758241
597,597,2,886324551
657,657,4,887736696
310,310,5,888179625
271,271,3,889737047
9,9,3,879786052
479,479,4,891204385
699,699,4,882844295
475,475,1,884714181
351,351,3,892775894
258,258,4,875227686
181,181,5,889235367
393,393,2,879524007
1018,1018,3,886288455
2,2,3,886063310
147,147,4,892783525
175,175,4,888539425
45,45,5,875241687
114,114,4,880567919
230,230,3,887736323
302,302,4,880867326
52,52,3,888494119
496,496,5,876244991
787,787,3,876251366
344,344,4,891394558
380,380,3,891263589
161,161,4,876013588
952,952,3,880060724
781,781,3,879849185
250,250,4,891198174
221,221,4,879535265
238,238,4,885848408
597,597,3,884152570
286,286,5,874774286
595,595,4,878850107
258,258,4,882535091
385,385,4,887927670
629,629,3,879461161
197,197,5,891038978
205,205,3,880484476
109,109,2,885480093
845,845,4,889416260
383,383,1,879449871
68,68,4,886483099
366,366,2,881374967
172,172,5,892791063
254,254,3,882387272
967,967,3,888639318
100,100,3,877075214
286,286,3,885943980
276,276,4,877891904
369,369,2,877553051
928,928,5,886724913
983,983,2,887938886
427,427,4,879370119
298,298,4,886921166
417,417,4,883874749
134,134,4,879434859
344,344,4,889488754
763,763,5,887762799
121,121,4,875635189
563,563,2,875638323
195,195,3,887473965
834,834,1,888559013
182,182,4,876698934
129,129,5,882622016
186,186,3,888556047
728,728,3,893047691
991,991,2,879012647
1269,1269,5,892662765
819,819,1,875666064
505,505,3,890116575
15,15,5,877722001
939,939,4,877888060
707,707,4,880659507
22,22,4,888466407
264,264,4,891033071
620,620,3,884291613
829,829,2,891195663
48,48,5,881171203
152,152,4,891204160
662,662,4,880926162
409,409,3,885667037
968,968,3,884496671
736,736,5,887864757
1065,1065,1,884636646
775,775,4,884018798
391,391,2,883115552
70,70,4,876017029
486,486,4,882359652
1001,1001,2,893219180
1101,1101,4,883705436
56,56,5,885807291
9,9,5,883782853
411,411,3,884029519
879,879,3,878914901
177,177,4,882426673
1264,1264,4,886316381
327,327,3,880116201
118,118,1,882904961
655,655,3,880131704
988,988,2,882821725
470,470,3,891352489
90,90,5,875964386
742,742,3,885682562
294,294,5,883949986
215,215,2,875240133
655,655,4,882377653
173,173,5,878847740
512,512,3,891037453
433,433,3,886532838
532,532,3,888449606
269,269,5,882215617
751,751,5,892611979
182,182,5,891192836
642,642,4,886483395
174,174,3,888474456
294,294,4,880755305
1014,1014,2,882816126
276,276,2,879457856
50,50,3,885666536
91,91,4,883710396
419,419,5,888640820
410,410,3,892432750
194,194,5,880525194
223,223,5,876405735
286,286,5,882900888
588,588,3,888467286
97,97,3,891383110
553,553,3,879530967
132,132,3,877554871
845,845,5,891203553
161,161,1,875224515
164,164,4,878917850
127,127,3,884365970
378,378,4,880143451
514,514,2,888555998
172,172,4,885155540
511,511,5,891628632
1118,1118,3,878437836
156,156,4,875038775
39,39,3,875350720
843,843,4,884645883
205,205,3,880139562
258,258,3,891711378
49,49,4,879797286
566,566,4,880308099
293,293,3,876698570
431,431,2,881179856
271,271,5,880226633
354,354,4,891293957
193,193,4,891033148
466,466,4,881288234
46,46,3,874874802
98,98,4,877881229
250,250,4,890251534
62,62,2,891479217
89,89,4,881694713
179,179,4,891269666
926,926,2,875975613
432,432,3,879444192
969,969,4,891446826
431,431,5,885690636
56,56,5,875658887
566,566,4,891353411
277,277,4,882590252
11,11,2,878854145
174,174,4,879191184
127,127,5,879634017
28,28,4,874965408
100,100,5,891462560
194,194,3,890116426
253,253,5,875971949
230,230,5,893118712
1237,1237,3,891497906
393,393,3,875350944
687,687,4,875295566
1284,1284,3,879147239
219,219,1,879446952
241,241,4,876350652
528,528,5,879424273
447,447,3,891309522
284,284,2,881170902
1210,1210,2,888467187
183,183,3,875462645
50,50,5,882074647
204,204,4,881960504
618,618,3,884636416
509,509,3,879540515
288,288,4,879523187
216,216,3,878693381
50,50,4,879254077
507,507,5,880140015
1126,1126,2,880123572
98,98,5,891455516
160,160,4,886323937
423,423,5,891209449
403,403,5,888634475
1009,1009,4,874827247
1248,1248,3,880871460
715,715,5,891450210
862,862,2,884012586
734,734,3,878762302
164,164,4,892776650
200,200,5,888857990
588,588,4,893286584
887,887,4,893286261
269,269,4,883766931
98,98,3,876695560
880,880,1,890014996
820,820,2,879024345
188,188,3,879618999
147,147,3,891281158
411,411,3,876698006
234,234,3,891495197
204,204,4,885602593
134,134,5,891369520
257,257,3,881605269
512,512,5,881975416
195,195,5,887939051
313,313,3,891180399
1019,1019,4,875801530
286,286,5,891290565
523,523,3,885075497
187,187,5,885953992
272,272,4,891207539
135,135,5,879453845
189,189,4,891038433
79,79,3,884494420
476,476,2,891388080
470,470,3,887926437
56,56,5,878855782
720,720,3,882348565
300,300,4,881277267
1049,1049,3,885606271
89,89,4,875216458
1477,1477,3,891499344
156,156,5,878856625
316,316,4,891870301
96,96,5,881012530
301,301,5,880575108
11,11,4,876244652
234,234,4,884129381
315,315,4,886030353
620,620,3,881672650
921,921,3,885810769
83,83,5,882592178
327,327,4,880575002
483,483,3,875484352
524,524,4,878693381
1204,1204,2,884496156
770,770,4,882547794
894,894,5,889964162
301,301,3,879365237
405,405,4,892684722
97,97,5,878439113
249,249,5,884125243
262,262,2,881954618
62,62,2,891201243
273,273,3,892336165
53,53,1,879112415
209,209,5,879449068
48,48,5,875072520
824,824,2,884206847
273,273,3,881105817
358,358,3,889041741
93,93,5,888068912
844,844,4,886394576
673,673,4,875224039
878,878,4,889827710
938,938,1,879522906
185,185,2,875667450
192,192,3,879794870
441,441,3,875985840
343,343,4,891711423
846,846,3,877135914
183,183,4,879454584
215,215,3,879846259
410,410,4,880738623
286,286,4,879365101
21,21,4,879964265
582,582,1,888517816
276,276,5,876822923
323,323,1,886029211
99,99,5,888640524
184,184,3,885156958
185,185,3,885411030
362,362,3,890346317
928,928,5,891700850
161,161,3,891381709
498,498,5,879875083
990,990,5,877137213
630,630,2,886302261
348,348,4,888979875
149,149,2,882901356
307,307,4,890332853
1150,1150,5,882152570
508,508,4,877385125
483,483,4,875122716
298,298,4,887831717
405,405,4,883427479
411,411,3,875999002
527,527,5,892528646
690,690,5,887048789
310,310,4,886403673
200,200,5,881695244
969,969,4,875659518
99,99,3,879993534
520,520,4,891309146
325,325,3,879012721
300,300,5,883365561
444,444,4,880952691
258,258,3,882201175
461,461,4,891034913
1299,1299,2,886367775
553,553,3,882670929
831,831,2,891451611
243,243,1,880055548
284,284,2,879535129
751,751,4,892775797
864,864,3,879868547
331,331,3,885681935
663,663,4,891447747
175,175,4,878759745
1208,1208,4,888636032
300,300,4,875986155
121,121,1,875133458
572,572,1,884050940
286,286,5,882589593
785,785,3,891309351
275,275,4,880135736
430,430,4,878886607
202,202,5,874778366
180,180,4,882373020
658,658,3,878915600
628,628,4,887915414
702,702,2,887477262
685,685,3,888444684
408,408,5,888639481
301,301,2,880867855
303,303,3,891278962
260,260,1,880951113
9,9,4,875145572
739,739,4,892503093
751,751,4,889428097
391,391,4,879877005
117,117,4,877075312
578,578,4,884134936
569,569,1,881695414
945,945,4,880567883
45,45,4,875265446
966,966,5,879994390
496,496,4,879456248
597,597,3,889242306
205,205,5,886480384
4,4,4,883364143
234,234,2,883711699
678,678,2,883512928
129,129,5,879539949
1311,1311,4,880332949
226,226,4,885075434
245,245,2,891354226
33,33,3,878438332
79,79,4,879196445
926,926,4,887863981
194,194,3,880150260
259,259,3,882570140
125,125,4,880310521
648,648,3,893077100
181,181,3,888260089
288,288,3,891369889
939,939,4,887745816
49,49,4,885605909
879,879,3,892685489
323,323,3,883790430
62,62,3,878849052
210,210,4,875728293
719,719,2,883254675
1034,1034,5,893082544
846,846,2,892719269
411,411,3,884132484
708,708,5,891035078
614,614,5,878972015
242,242,4,883268170
288,288,2,879221267
243,243,1,886895886
132,132,5,876350104
235,235,2,875716709
25,25,2,879544915
483,483,5,889132849
151,151,4,893081163
1,1,5,884131712
465,465,3,875982149
508,508,4,891039616
230,230,2,884061623
393,393,3,884637032
269,269,4,891961120
111,111,3,891025993
380,380,2,891201587
69,69,5,891898262
98,98,4,881259495
630,630,3,886287608
153,153,3,874948252
47,47,3,885849386
751,751,3,883115062
301,301,5,890083124
517,517,4,891204322
168,168,4,891033710
257,257,3,875348912
156,156,3,879457437
1114,1114,4,891702199
506,506,5,886176779
194,194,5,879540678
627,627,3,878183173
21,21,4,877807905
584,584,3,886473283
318,318,5,882843190
94,94,3,879900794
760,760,1,883216185
521,521,5,875717779
642,642,3,875272010
21,21,3,877910444
604,604,4,891331916
12,12,5,885754118
526,526,3,882164443
986,986,5,881185343
179,179,4,879875649
8,8,3,888067691
417,417,3,880056034
123,123,3,875752560
248,248,4,881683074
498,498,4,892529150
275,275,5,880659392
199,199,4,884368313
741,741,4,875427629
22,22,4,877386855
385,385,4,881974742
956,956,4,879796011
32,32,5,879446639
183,183,5,881684185
380,380,3,882345164
520,520,5,875726618
1110,1110,4,891388467
568,568,3,884112245
409,409,5,885605909
282,282,4,875482626
1,1,5,891732756
843,843,3,878848998
443,443,4,887430102
748,748,5,882621569
179,179,3,879967767
237,237,4,880869584
301,301,2,883352535
245,245,3,888333280
137,137,5,889178688
250,250,3,881336006
469,469,5,877372278
351,351,2,892871683
1118,1118,3,891385746
118,118,3,887646342
928,928,3,879786008
546,546,4,891028426
582,582,4,891033523
962,962,1,879524394
462,462,4,880406552
298,298,4,881278061
147,147,4,877636147
218,218,2,888540295
186,186,2,879447170
139,139,5,874792232
481,481,5,891385866
956,956,3,880405896
628,628,4,876170992
15,15,3,879787922
141,141,4,879195334
50,50,5,884204919
385,385,3,886483150
403,403,3,879848590
316,316,4,888631773
318,318,4,875482092
756,756,2,882386711
1394,1394,1,878961847
1025,1025,3,891627878
679,679,3,891310337
689,689,3,888882225
627,627,4,883531122
647,647,5,891205004
234,234,4,888105115
403,403,4,880506963
876,876,3,886190449
89,89,5,879993997
58,58,3,883955859
591,591,3,875652876
185,185,4,880139466
66,66,4,882826868
23,23,4,879717147
100,100,4,885170394
604,604,2,883788955
147,147,4,892719246
423,423,1,888556634
153,153,5,879455847
675,675,2,879796766
116,116,2,887476999
125,125,2,879535814
506,506,2,877196504
827,827,4,881695040
417,417,1,876066465
684,684,4,880037203
181,181,3,878882082
323,323,2,884124383
483,483,5,891401712
384,384,3,884134047
690,690,3,877370319
806,806,5,882140426
871,871,2,886475682
1204,1204,2,880403606
322,322,2,879439078
1067,1067,5,879535603
68,68,4,874778479
358,358,3,888518450
277,277,5,879991476
1011,1011,3,877910730
1381,1381,3,880061346
209,209,4,878438379
160,160,3,876524731
268,268,4,886631672
877,877,1,880951594
211,211,4,886480108
189,189,4,886396460
96,96,2,878918213
348,348,1,891182572
226,226,3,883428028
29,29,1,888734152
87,87,4,879442954
322,322,2,881958782
229,229,5,891044596
824,824,2,885424511
1,1,4,874815835
612,612,4,879618385
198,198,5,879546443
346,346,5,891636152
133,133,3,888204349
125,125,5,883444736
164,164,4,879442025
474,474,4,883879473
102,102,1,885548877
675,675,3,891495849
1188,1188,3,891723525
483,483,4,882826210
675,675,5,882396955
173,173,5,887065782
622,622,3,892530656
171,171,3,891036568
763,763,2,879959190
164,164,3,883253368
559,559,2,875985840
310,310,3,891032837
270,270,4,891208077
317,317,4,888906193
425,425,2,880474808
330,330,4,886365606
466,466,4,875811549
303,303,4,891387077
232,232,5,892783365
100,100,5,893119335
59,59,3,891239658
168,168,4,888468756
271,271,2,883757834
132,132,4,876699652
65,65,2,887477511
257,257,4,880731518
313,313,5,891448155
458,458,3,875104243
269,269,5,890860566
1315,1315,1,884046202
864,864,2,875242912
153,153,4,875350223
234,234,4,879110436
13,13,2,881251955
514,514,5,879545662
748,748,5,875295521
747,747,4,875351603
157,157,2,882076021
636,636,4,878348969
728,728,3,889652740
919,919,4,875428765
471,471,4,880313423
305,305,4,880672257
183,183,4,876348674
195,195,4,878182132
167,167,4,891701631
511,511,4,878854100
204,204,3,877531941
329,329,2,891033922
1115,1115,1,878962774
756,756,3,876243595
914,914,2,893265046
692,692,5,883530434
471,471,4,884642427
363,363,4,882078326
144,144,3,883427988
896,896,3,885753506
475,475,2,883697223
503,503,4,885808887
343,343,2,891498821
28,28,3,881170416
311,311,4,888979605
455,455,3,878882178
582,582,1,891232769
208,208,4,885848916
215,215,5,879441752
33,33,4,879445975
1180,1180,3,883365336
779,779,3,880740296
1074,1074,3,883950859
50,50,5,879439314
591,591,4,891355004
70,70,1,877890531
276,276,3,882510107
1,1,1,876190094
234,234,3,880868473
419,419,3,891309913
339,339,3,883031585
507,507,4,886366611
19,19,5,891035613
508,508,3,891363826
123,123,4,877819634
151,151,3,875073909
100,100,4,885272520
50,50,4,888730974
207,207,4,891199620
420,420,3,892979368
451,451,2,891384202
133,133,4,888474106
1323,1323,1,878962119
447,447,3,880870299
29,29,1,885954238
235,235,3,886921392
568,568,5,884035686
716,716,5,886513674
108,108,3,881705082
135,135,2,874827884
452,452,2,879443442
367,367,3,875123359
54,54,3,880578286
1335,1335,4,877910353
815,815,3,891458647
323,323,3,876233088
55,55,2,879441253
632,632,4,875727399
11,11,3,887745844
1095,1095,2,885606271
237,237,3,878919153
38,38,3,885690750
122,122,1,886381985
222,222,3,878147770
748,748,3,884652276
739,739,5,875672970
615,615,3,883530991
242,242,4,888284313
293,293,5,882607986
1033,1033,3,879024212
333,333,2,886028707
176,176,4,878919116
195,195,2,880141286
259,259,1,875242336
905,905,4,891044198
678,678,2,889492140
129,129,3,875035718
380,380,3,889298548
11,11,3,886480325
173,173,4,882425630
378,378,3,879948655
887,887,4,891717761
276,276,4,876533545
283,283,2,880756224
96,96,4,884112352
1086,1086,1,878962464
514,514,4,875307210
820,820,4,884057412
223,223,5,884921033
1228,1228,4,893048713
366,366,4,888517896
568,568,3,888522575
343,343,3,882384656
748,748,4,880951144
271,271,4,881523787
257,257,4,882195275
200,200,5,891299010
202,202,4,879442079
294,294,2,886372841
393,393,5,891033718
285,285,4,882912205
200,200,4,885411204
480,480,5,891397086
596,596,5,887064275
436,436,4,889135879
682,682,2,882621523
820,820,2,879536608
405,405,3,889298528
280,280,4,878847835
691,691,3,892151331
1119,1119,5,875660823
597,597,3,880870582
73,73,3,880869174
665,665,2,888540187
151,151,4,891497076
328,328,3,891224590
89,89,3,879848397
546,546,3,880738894
628,628,3,877760374
543,543,3,882509971
163,163,4,888907290
329,329,3,891224748
94,94,4,883950711
365,365,4,886569922
186,186,4,891350900
210,210,4,885848447
276,276,2,884183833
498,498,4,880923862
318,318,3,883528237
427,427,3,884314970
421,421,4,874729935
253,253,3,876697283
528,528,5,879547336
137,137,5,875129882
604,604,3,883354886
993,993,4,883709750
1163,1163,3,882396928
507,507,3,887738893
606,606,4,884634968
946,946,2,885606581
55,55,4,890284857
82,82,3,891561673
25,25,3,891352451
207,207,4,880055002
228,228,4,879196231
796,796,5,882165328
487,487,3,891171357
187,187,5,875124348
14,14,5,879969513
307,307,3,882892424
203,203,5,888445521
269,269,4,879445755
1234,1234,5,884153712
222,222,3,883884642
712,712,3,880741832
589,589,5,891698695
124,124,3,879365748
378,378,3,885603517
261,261,1,876189871
86,86,4,888185854
170,170,3,891397086
326,326,3,887914822
455,455,3,875962109
1132,1132,2,885158329
84,84,4,882363820
662,662,3,885047593
332,332,3,888984255
943,943,1,885548633
959,959,4,880139149
627,627,4,883949594
238,238,5,881704223
418,418,3,874829333
1405,1405,4,879976215
530,530,5,887926271
1022,1022,5,882426350
300,300,3,887762296
121,121,4,882385916
216,216,4,886958831
577,577,3,883254987
248,248,2,880198305
929,929,4,885667249
205,205,4,879442434
744,744,4,886394623
240,240,1,888558787
1086,1086,5,886434047
135,135,3,879444407
742,742,3,881179878
56,56,4,891462759
227,227,3,876526718
521,521,4,880869945
423,423,3,880139381
64,64,3,875482136
262,262,4,891482843
17,17,1,885254888
493,493,3,877907281
750,750,3,884795135
15,15,4,880310264
1249,1249,4,889731329
136,136,5,879619107
1269,1269,5,879528438
340,340,3,879864008
738,738,3,885158396
823,823,2,880132941
13,13,5,887915684
100,100,5,878146986
1117,1117,4,892719269
7,7,3,875280214
879,879,3,893286299
770,770,2,883547351
781,781,3,878762183
56,56,5,888451492
55,55,2,882343171
300,300,2,885682031
887,887,4,891363073
125,125,5,876823645
428,428,3,880087461
333,333,3,888979074
57,57,2,883949121
1,1,3,875728872
763,763,1,878854906
324,324,4,879633862
188,188,4,891309484
185,185,4,876278721
4,4,3,888521599
199,199,4,891369520
205,205,5,879796438
389,389,5,882360734
234,234,4,891435655
47,47,3,883354818
748,748,1,880054885
844,844,5,875385256
42,42,4,875801422
511,511,4,878847286
161,161,3,879459053
654,654,5,884634877
125,125,4,875379643
179,179,1,891239324
715,715,4,879968512
690,690,2,893286149
25,25,4,875071805
298,298,2,879444531
1073,1073,5,880410734
1258,1258,4,875002895
143,143,4,892528062
294,294,3,879792109
186,186,4,875351773
253,253,5,880672855
916,916,5,892685849
603,603,4,875044037
312,312,5,891550404
215,215,5,892676115
261,261,3,889816267
240,240,2,879793129
214,214,4,880485573
483,483,5,880867933
265,265,3,888466614
484,484,4,888720541
216,216,4,881177302
289,289,4,886640547
732,732,3,891204947
237,237,4,879617779
497,497,4,876858346
234,234,4,874834735
1239,1239,5,892790676
626,626,1,885548877
300,300,2,888555792
186,186,3,880952237
88,88,5,876955711
828,828,1,878963086
71,71,2,891194743
123,123,4,884366184
740,740,5,879741196
652,652,3,880925200
639,639,5,888732899
357,357,5,891299573
238,238,3,890725804
268,268,4,878771355
388,388,2,879544365
518,518,4,875147873
794,794,5,882473476
273,273,3,879875857
510,510,5,879876141
333,333,4,891262669
59,59,2,874730420
358,358,1,883504748
252,252,4,875812227
890,890,1,887049341
837,837,4,881976377
591,591,5,891395547
902,902,2,891497906
96,96,3,887651060
276,276,1,880756575
951,951,4,882399508
1047,1047,2,880923349
229,229,3,884209353
365,365,3,887739915
288,288,5,880562908
584,584,4,892529031
518,518,4,888517324
207,207,4,889656132
70,70,4,880139526
124,124,3,882902835
82,82,4,881702925
237,237,1,891239296
50,50,4,875145750
212,212,4,891290649
100,100,5,880122809
792,792,4,879448632
121,121,4,883709518
338,338,3,892319359
269,269,3,876698022
186,186,4,889737691
1011,1011,4,875244792
127,127,5,882136205
963,963,4,879788533
73,73,4,888360229
144,144,4,884112245
423,423,5,891363618
657,657,5,877974857
476,476,3,875722225
403,403,3,881650654
14,14,4,884991077
131,131,4,883327441
434,434,5,891309947
780,780,3,890803133
333,333,2,887737493
526,526,4,879454500
192,192,4,875291403
479,479,5,877975594
7,7,4,881367791
235,235,1,874784712
1010,1010,3,878149278
181,181,5,885075166
294,294,1,883752051
496,496,4,875980823
238,238,4,891546231
479,479,4,885478374
763,763,4,881651045
41,41,3,885605347
77,77,5,880435601
640,640,3,891999796
248,248,5,883709207
465,465,5,889827822
1151,1151,3,889137292
65,65,4,891385298
301,301,2,891544233
735,735,4,880739654
38,38,4,880937876
1011,1011,4,883348519
778,778,4,886354499
780,780,5,886780007
575,575,3,874957053
222,222,2,881336006
495,495,4,888954760
288,288,4,892775466
170,170,3,879445599
217,217,4,878973760
744,744,4,890862527
809,809,4,885048895
405,405,3,874787044
50,50,5,876189795
568,568,4,882397939
1188,1188,3,883390609
7,7,4,875483947
546,546,4,882151088
362,362,3,891217891
496,496,5,893119491
480,480,5,879547224
62,62,2,883390641
1134,1134,3,881171482
235,235,4,877807973
19,19,4,891544925
241,241,4,885690600
150,150,5,887915188
566,566,3,879461800
210,210,3,883710123
1028,1028,2,880152902
134,134,5,880567695
584,584,4,879991512
196,196,3,886030831
29,29,3,880474903
159,159,3,881977408
179,179,4,879647749
8,8,5,880569317
339,339,2,888518364
257,257,4,891447197
1333,1333,4,888905618
307,307,4,889028773
678,678,1,875339041
273,273,4,884900677
1048,1048,4,891545480
522,522,3,882388128
275,275,3,883889764
60,60,5,875309344
1252,1252,3,882427294
1429,1429,5,886825529
121,121,4,878148425
153,153,4,875728508
380,380,4,884999133
449,449,5,888637768
688,688,1,879446013
276,276,3,875962454
166,166,5,888300194
222,222,3,884125292
133,133,4,884496432
471,471,5,883348634
22,22,5,876534131
371,371,3,875562573
941,941,3,885157061
69,69,4,879374015
219,219,2,879527865
447,447,3,892053541
420,420,3,888523115
412,412,3,887745380
4,4,4,888906489
25,25,5,884132434
23,23,3,888897264
269,269,4,879437523
509,509,3,874863734
11,11,2,886533710
97,97,4,886533754
374,374,3,875636905
196,196,3,879205470
1013,1013,4,876251287
377,377,2,883950155
25,25,4,880997385
318,318,5,880139180
951,951,1,885548877
197,197,3,883710271
1475,1475,4,888539027
141,141,3,887739891
358,358,3,879446216
692,692,4,882396989
56,56,1,891022752
234,234,3,876063765
202,202,4,874730031
354,354,5,890014930
121,121,4,883347023
844,844,4,877910822
1506,1506,3,887428871
1389,1389,3,891500028
496,496,4,878769992
72,72,3,877122721
333,333,3,889075967
866,866,5,886365387
332,332,4,877557028
193,193,4,884628607
708,708,1,885546487
203,203,3,892690173
413,413,4,874834054
208,208,4,891905032
603,603,5,878847804
154,154,5,876525963
724,724,4,889909672
